dataset,video,frame,score,g_t
CDnet2014,blizzard,4687,0.0,0
CDnet2014,blizzard,4688,0.0,0
CDnet2014,blizzard,4689,0.0,0
CDnet2014,blizzard,4690,0.0,0
CDnet2014,blizzard,4691,0.0,0
CDnet2014,blizzard,4692,0.0,0
CDnet2014,blizzard,4693,0.0,0
CDnet2014,blizzard,4694,0.0,0
CDnet2014,blizzard,4695,0.0,0
CDnet2014,blizzard,4696,0.0,0
CDnet2014,blizzard,4697,0.0,0
CDnet2014,blizzard,4698,0.0,0
CDnet2014,blizzard,4699,0.0,0
CDnet2014,blizzard,4700,0.0,0
CDnet2014,blizzard,4701,0.0,0
CDnet2014,blizzard,4702,0.0,0
CDnet2014,blizzard,4703,0.0,0
CDnet2014,blizzard,4704,0.0,0
CDnet2014,blizzard,4705,0.0,0
CDnet2014,blizzard,4706,0.0,0
CDnet2014,blizzard,4707,0.0,0
CDnet2014,blizzard,4708,0.0,0
CDnet2014,blizzard,4709,0.0,0
CDnet2014,blizzard,4710,0.0,0
CDnet2014,blizzard,4711,0.0,0
CDnet2014,blizzard,4712,0.0,0
CDnet2014,blizzard,4713,0.0,0
CDnet2014,blizzard,4714,0.0,0
CDnet2014,blizzard,4715,0.0,0
CDnet2014,blizzard,4716,0.0,0
CDnet2014,blizzard,4717,0.0,0
CDnet2014,blizzard,4718,0.0,0
CDnet2014,blizzard,4719,0.0,0
CDnet2014,blizzard,4720,0.0,0
CDnet2014,blizzard,4721,0.0,0
CDnet2014,blizzard,4722,0.0,0
CDnet2014,blizzard,4723,0.0,0
CDnet2014,blizzard,4724,0.0,0
CDnet2014,blizzard,4725,0.0,0
CDnet2014,blizzard,4726,0.0,0
CDnet2014,blizzard,4727,0.0,0
CDnet2014,blizzard,4728,0.0,0
CDnet2014,blizzard,4729,0.0,0
CDnet2014,blizzard,4730,0.0,0
CDnet2014,blizzard,4731,0.0,0
CDnet2014,blizzard,4732,0.0,0
CDnet2014,blizzard,4733,0.0,0
CDnet2014,blizzard,4734,0.0,0
CDnet2014,blizzard,4735,0.0,0
CDnet2014,blizzard,4736,0.0,0
CDnet2014,blizzard,4737,0.0,0
CDnet2014,blizzard,4738,0.0,0
CDnet2014,blizzard,4739,0.0,0
CDnet2014,blizzard,4740,0.0,0
CDnet2014,blizzard,4741,0.0,0
CDnet2014,blizzard,4742,0.0,0
CDnet2014,blizzard,4743,0.0,0
CDnet2014,blizzard,4744,0.0,0
CDnet2014,blizzard,4745,0.0,0
CDnet2014,blizzard,4746,0.0,0
CDnet2014,blizzard,4747,0.0,0
CDnet2014,blizzard,4748,0.0,0
CDnet2014,blizzard,4749,0.0,0
CDnet2014,blizzard,4750,0.0,0
CDnet2014,blizzard,4751,0.012440277,0
CDnet2014,blizzard,4752,0.0,0
CDnet2014,blizzard,4753,0.0,0
CDnet2014,blizzard,4754,0.0,0
CDnet2014,blizzard,4755,0.0,0
CDnet2014,blizzard,4756,0.0,0
CDnet2014,blizzard,4757,0.0,0
CDnet2014,blizzard,4758,0.0,0
CDnet2014,blizzard,4759,0.0,0
CDnet2014,blizzard,4760,0.0,0
CDnet2014,blizzard,4761,0.0,0
CDnet2014,blizzard,4762,0.0,0
CDnet2014,blizzard,4763,0.0,0
CDnet2014,blizzard,4764,0.0,0
CDnet2014,blizzard,4765,0.0,0
CDnet2014,blizzard,4766,0.0,0
CDnet2014,blizzard,4767,0.0,0
CDnet2014,blizzard,4768,0.0,0
CDnet2014,blizzard,4769,0.0,0
CDnet2014,blizzard,4770,0.0,0
CDnet2014,blizzard,4771,0.0,0
CDnet2014,blizzard,4772,0.0,0
CDnet2014,blizzard,4773,0.0,0
CDnet2014,blizzard,4774,0.0,0
CDnet2014,blizzard,4775,0.0,0
CDnet2014,blizzard,4776,0.0,0
CDnet2014,blizzard,4777,0.0,0
CDnet2014,blizzard,4778,0.0,0
CDnet2014,blizzard,4779,0.0,0
CDnet2014,blizzard,4780,0.0,0
CDnet2014,blizzard,4781,0.0,0
CDnet2014,blizzard,4782,0.0,0
CDnet2014,blizzard,4783,0.0,0
CDnet2014,blizzard,4784,0.0,0
CDnet2014,blizzard,4785,0.0,0
CDnet2014,blizzard,4786,0.0,0
CDnet2014,blizzard,4787,0.0,0
CDnet2014,blizzard,4788,0.0,0
CDnet2014,blizzard,4789,0.0,0
CDnet2014,blizzard,4790,0.0,0
CDnet2014,blizzard,4791,0.007895228,0
CDnet2014,blizzard,4792,0.121651605,0
CDnet2014,blizzard,4793,0.4565765,0
CDnet2014,blizzard,4794,0.51384646,0
CDnet2014,blizzard,4795,0.56864005,0
CDnet2014,blizzard,4796,0.564008,1
CDnet2014,blizzard,4797,0.7600291,0
CDnet2014,blizzard,4798,0.7571264,0
CDnet2014,blizzard,4799,0.7544107,1
CDnet2014,blizzard,4800,0.75241435,1
CDnet2014,blizzard,4801,0.7500202,1
CDnet2014,blizzard,4802,0.7495883,1
CDnet2014,blizzard,4803,0.74943566,1
CDnet2014,blizzard,4804,0.74942535,1
CDnet2014,blizzard,4805,0.74959296,1
CDnet2014,blizzard,4806,0.7498899,1
CDnet2014,blizzard,4807,0.749883,1
CDnet2014,blizzard,4808,0.7495053,1
CDnet2014,blizzard,4809,0.74944615,1
CDnet2014,blizzard,4810,0.74969405,1
CDnet2014,blizzard,4811,0.7487186,1
CDnet2014,blizzard,4812,0.74937814,1
CDnet2014,blizzard,4813,0.7490602,1
CDnet2014,blizzard,4814,0.74891,1
CDnet2014,blizzard,4815,0.7485563,1
CDnet2014,blizzard,4816,0.7496197,1
CDnet2014,blizzard,4817,0.7502944,1
CDnet2014,blizzard,4818,0.7512888,1
CDnet2014,blizzard,4819,0.7512681,1
CDnet2014,blizzard,4820,0.7521115,1
CDnet2014,blizzard,4821,0.7522375,1
CDnet2014,blizzard,4822,0.7523981,1
CDnet2014,blizzard,4823,0.7528506,1
CDnet2014,blizzard,4824,0.7536219,1
CDnet2014,blizzard,4825,0.75371957,1
CDnet2014,blizzard,4826,0.75417113,1
CDnet2014,blizzard,4827,0.7544991,1
CDnet2014,blizzard,4828,0.75497735,1
CDnet2014,blizzard,4829,0.7553964,1
CDnet2014,blizzard,4830,0.7559836,1
CDnet2014,blizzard,4831,0.7561569,1
CDnet2014,blizzard,4832,0.75664973,1
CDnet2014,blizzard,4833,0.75675184,1
CDnet2014,blizzard,4834,0.7575395,1
CDnet2014,blizzard,4835,0.75742584,1
CDnet2014,blizzard,4836,0.75801015,1
CDnet2014,blizzard,4837,0.75825185,1
CDnet2014,blizzard,4838,0.7589671,1
CDnet2014,blizzard,4839,0.7590513,1
CDnet2014,blizzard,4840,0.7595463,1
CDnet2014,blizzard,4841,0.7600061,1
CDnet2014,blizzard,4842,0.7608868,1
CDnet2014,blizzard,4843,0.76121926,1
CDnet2014,blizzard,4844,0.7610142,1
CDnet2014,blizzard,4845,0.7615555,1
CDnet2014,blizzard,4846,0.77753985,1
CDnet2014,blizzard,4847,0.7713941,1
CDnet2014,blizzard,4848,0.767412,1
CDnet2014,blizzard,4849,0.7654378,1
CDnet2014,blizzard,4850,0.76318663,1
CDnet2014,blizzard,4851,0.76236635,1
CDnet2014,blizzard,4852,0.7603835,1
CDnet2014,blizzard,4853,0.76007146,1
CDnet2014,blizzard,4854,0.7589846,1
CDnet2014,blizzard,4855,0.75902873,1
CDnet2014,blizzard,4856,0.7580402,1
CDnet2014,blizzard,4857,0.75700474,1
CDnet2014,blizzard,4858,0.7584263,1
CDnet2014,blizzard,4859,0.7589106,1
CDnet2014,blizzard,4860,0.7592117,1
CDnet2014,blizzard,4861,0.7595079,1
CDnet2014,blizzard,4862,0.760243,1
CDnet2014,blizzard,4863,0.7604671,1
CDnet2014,blizzard,4864,0.76083523,1
CDnet2014,blizzard,4865,0.76096666,1
CDnet2014,blizzard,4866,0.76138806,1
CDnet2014,blizzard,4867,0.7615166,1
CDnet2014,blizzard,4868,0.7621492,1
CDnet2014,blizzard,4869,0.76222134,1
CDnet2014,blizzard,4870,0.76268584,1
CDnet2014,blizzard,4871,0.76286435,1
CDnet2014,blizzard,4872,0.76310766,1
CDnet2014,blizzard,4873,0.7634751,1
CDnet2014,blizzard,4874,0.76436526,1
CDnet2014,blizzard,4875,0.7769589,1
CDnet2014,blizzard,4876,0.7786994,1
CDnet2014,blizzard,4877,0.7775344,1
CDnet2014,blizzard,4878,0.7672946,1
CDnet2014,blizzard,4879,0.77925825,1
CDnet2014,blizzard,4880,0.7676763,1
CDnet2014,blizzard,4881,0.76787233,1
CDnet2014,blizzard,4882,0.76855046,1
CDnet2014,blizzard,4883,0.76863325,1
CDnet2014,blizzard,4884,0.769229,1
CDnet2014,blizzard,4885,0.7694478,1
CDnet2014,blizzard,4886,0.7700936,1
CDnet2014,blizzard,4887,0.7703206,1
CDnet2014,blizzard,4888,0.7709049,1
CDnet2014,blizzard,4889,0.7712367,1
CDnet2014,blizzard,4890,0.77188873,1
CDnet2014,blizzard,4891,0.77235186,1
CDnet2014,blizzard,4892,0.7734174,1
CDnet2014,blizzard,4893,0.7741157,1
CDnet2014,blizzard,4894,0.7747656,1
CDnet2014,blizzard,4895,0.77549994,1
CDnet2014,blizzard,4896,0.7765852,1
CDnet2014,blizzard,4897,0.77783304,1
CDnet2014,blizzard,4898,0.779068,1
CDnet2014,blizzard,4899,0.78003806,1
CDnet2014,blizzard,4900,0.7809648,1
CDnet2014,blizzard,4901,0.7814205,1
CDnet2014,blizzard,4902,0.7849093,1
CDnet2014,blizzard,4903,0.76538855,1
CDnet2014,blizzard,4904,0.76727325,1
CDnet2014,blizzard,4905,0.76734793,1
CDnet2014,blizzard,4906,0.76885706,1
CDnet2014,blizzard,4907,0.76886034,1
CDnet2014,blizzard,4908,0.7696358,1
CDnet2014,blizzard,4909,0.76937675,1
CDnet2014,blizzard,4910,0.7641862,1
CDnet2014,blizzard,4911,0.75342095,1
CDnet2014,blizzard,4912,0.76036716,1
CDnet2014,blizzard,4913,0.7458451,1
CDnet2014,blizzard,4914,0.74433357,1
CDnet2014,blizzard,4915,0.7425152,1
CDnet2014,blizzard,4916,0.73874503,1
CDnet2014,blizzard,4917,0.7318926,1
CDnet2014,blizzard,4918,0.72489977,1
CDnet2014,blizzard,4919,0.72699535,1
CDnet2014,blizzard,4920,0.72748953,1
CDnet2014,blizzard,4921,0.71407443,1
CDnet2014,blizzard,4922,0.7099047,1
CDnet2014,blizzard,4923,0.699189,1
CDnet2014,blizzard,4924,0.69434893,1
CDnet2014,blizzard,4925,0.69876605,1
CDnet2014,blizzard,4926,0.69027954,1
CDnet2014,blizzard,4927,0.6763887,1
CDnet2014,blizzard,4928,0.6734137,1
CDnet2014,blizzard,4929,0.6758995,1
CDnet2014,blizzard,4930,0.67363656,1
CDnet2014,blizzard,4931,0.6754472,1
CDnet2014,blizzard,4932,0.67173135,1
CDnet2014,blizzard,4933,0.6638309,1
CDnet2014,blizzard,4934,0.66618514,1
CDnet2014,blizzard,4935,0.66320306,1
CDnet2014,blizzard,4936,0.65765166,1
CDnet2014,blizzard,4937,0.6594318,1
CDnet2014,blizzard,4938,0.5927552,1
CDnet2014,blizzard,4939,0.5632187,1
CDnet2014,blizzard,4940,0.56020343,1
CDnet2014,blizzard,4941,0.49100855,1
CDnet2014,blizzard,4942,0.4788615,1
CDnet2014,blizzard,4943,0.4606044,1
CDnet2014,blizzard,4944,0.45277837,1
CDnet2014,blizzard,4945,0.4335658,0
CDnet2014,blizzard,4946,0.38976836,0
CDnet2014,blizzard,4947,0.35127816,0
CDnet2014,blizzard,4948,0.3011148,0
CDnet2014,blizzard,4949,0.32295412,0
CDnet2014,blizzard,4950,0.29712254,0
CDnet2014,blizzard,4951,0.27919206,0
CDnet2014,blizzard,4952,0.2420491,0
CDnet2014,blizzard,4953,0.23389198,0
CDnet2014,blizzard,4954,0.21277514,0
CDnet2014,blizzard,4955,0.19957708,0
CDnet2014,blizzard,4956,0.19981107,0
CDnet2014,blizzard,4957,0.19953166,0
CDnet2014,blizzard,4958,0.19994336,0
CDnet2014,blizzard,4959,0.19973288,0
CDnet2014,blizzard,4960,0.19987585,0
CDnet2014,blizzard,4961,0.19985467,0
CDnet2014,blizzard,4962,0.19991478,0
CDnet2014,blizzard,4963,0.19972599,0
CDnet2014,blizzard,4964,0.19992091,0
CDnet2014,blizzard,4965,0.19991401,0
CDnet2014,blizzard,4966,0.19999255,0
CDnet2014,blizzard,4967,0.19990097,0
CDnet2014,blizzard,4968,0.19990875,0
CDnet2014,blizzard,4969,0.19983613,0
CDnet2014,blizzard,4970,0.19920783,0
CDnet2014,blizzard,4971,0.19987819,0
CDnet2014,blizzard,4972,0.19982353,0
CDnet2014,blizzard,4973,0.19959846,0
CDnet2014,blizzard,4974,0.19862533,0
CDnet2014,blizzard,4975,0.0,0
CDnet2014,blizzard,4976,0.0,0
CDnet2014,blizzard,4977,0.0,0
CDnet2014,blizzard,4978,0.0,0
CDnet2014,blizzard,4979,0.0,0
CDnet2014,blizzard,4980,0.0,0
CDnet2014,blizzard,4981,0.0,0
CDnet2014,blizzard,4982,0.0,0
CDnet2014,blizzard,4983,0.0,0
CDnet2014,blizzard,4984,0.0,0
CDnet2014,blizzard,4985,0.0,0
CDnet2014,blizzard,4986,0.0,0
CDnet2014,blizzard,4987,0.0,0
CDnet2014,blizzard,4988,0.0,0
CDnet2014,blizzard,4989,0.0,0
CDnet2014,blizzard,4990,0.0,0
CDnet2014,blizzard,4991,0.0,0
CDnet2014,blizzard,4992,0.0,0
CDnet2014,blizzard,4993,0.0,0
CDnet2014,blizzard,4994,0.0,0
CDnet2014,blizzard,4995,0.0,0
CDnet2014,blizzard,4996,0.0,0
CDnet2014,blizzard,4997,0.0,0
CDnet2014,blizzard,4998,0.0,0
CDnet2014,blizzard,4999,0.0,0
CDnet2014,blizzard,5000,0.0,0
CDnet2014,blizzard,5001,0.0,0
CDnet2014,blizzard,5002,0.0,0
CDnet2014,blizzard,5003,0.0,0
CDnet2014,blizzard,5004,0.0,0
CDnet2014,blizzard,5005,0.0,0
CDnet2014,blizzard,5006,0.0,0
CDnet2014,blizzard,5007,0.0,0
CDnet2014,blizzard,5008,0.0,0
CDnet2014,blizzard,5009,0.0,0
CDnet2014,blizzard,5010,0.0,0
CDnet2014,blizzard,5011,0.0,0
CDnet2014,blizzard,5012,0.0,0
CDnet2014,blizzard,5013,0.0,0
CDnet2014,blizzard,5014,0.0,0
CDnet2014,blizzard,5015,0.0,0
CDnet2014,blizzard,5016,0.0,0
CDnet2014,blizzard,5017,0.0,0
CDnet2014,blizzard,5018,0.0,0
CDnet2014,blizzard,5019,0.0,0
CDnet2014,blizzard,5020,0.0,0
CDnet2014,blizzard,5021,0.0,0
CDnet2014,blizzard,5022,0.0,0
CDnet2014,blizzard,5023,0.0,0
CDnet2014,blizzard,5024,0.0,0
CDnet2014,blizzard,5025,0.0,0
CDnet2014,blizzard,5026,0.0,0
CDnet2014,blizzard,5027,0.0,0
CDnet2014,blizzard,5028,0.0,0
CDnet2014,blizzard,5029,0.0,0
CDnet2014,blizzard,5030,0.0,0
CDnet2014,blizzard,5031,0.0,0
CDnet2014,blizzard,5032,0.0,0
CDnet2014,blizzard,5033,0.0,0
CDnet2014,blizzard,5034,0.0,0
CDnet2014,blizzard,5035,0.0,0
CDnet2014,blizzard,5036,0.0,0
CDnet2014,blizzard,5037,0.0,0
CDnet2014,blizzard,5038,0.0,0
CDnet2014,blizzard,5039,0.0,0
CDnet2014,blizzard,5040,0.0,0
CDnet2014,blizzard,5041,0.0,0
CDnet2014,blizzard,5042,0.0,0
CDnet2014,blizzard,5043,0.0,0
CDnet2014,blizzard,5044,0.0,0
CDnet2014,blizzard,5045,0.0,0
CDnet2014,blizzard,5046,0.0,0
CDnet2014,blizzard,5047,0.0,0
CDnet2014,blizzard,5048,0.0,0
CDnet2014,blizzard,5049,0.0,0
CDnet2014,blizzard,5050,0.0,0
CDnet2014,blizzard,5051,0.0,0
CDnet2014,blizzard,5052,0.0,0
CDnet2014,blizzard,5053,0.0,0
CDnet2014,blizzard,5054,0.0,0
CDnet2014,blizzard,5055,0.0,0
CDnet2014,blizzard,5056,0.0,0
CDnet2014,blizzard,5057,0.0,0
CDnet2014,blizzard,5058,0.0,0
CDnet2014,blizzard,5059,0.0,0
CDnet2014,blizzard,5060,0.0,0
CDnet2014,blizzard,5061,0.0,0
CDnet2014,blizzard,5062,0.0,0
CDnet2014,blizzard,5063,0.0,0
CDnet2014,blizzard,5064,0.0,0
CDnet2014,blizzard,5065,0.0,0
CDnet2014,blizzard,5066,0.0,0
CDnet2014,blizzard,5067,0.0,0
CDnet2014,blizzard,5068,0.0,0
CDnet2014,blizzard,5069,0.0,0
CDnet2014,blizzard,5070,0.0,0
CDnet2014,blizzard,5071,0.0,0
CDnet2014,blizzard,5072,0.0,0
CDnet2014,blizzard,5073,0.0,0
CDnet2014,blizzard,5074,0.0,0
CDnet2014,blizzard,5075,0.0,0
CDnet2014,blizzard,5076,0.0,0
CDnet2014,blizzard,5077,0.0,0
CDnet2014,blizzard,5078,0.0,0
CDnet2014,blizzard,5079,0.0,0
CDnet2014,blizzard,5080,0.0,0
CDnet2014,blizzard,5081,0.0,0
CDnet2014,blizzard,5082,0.0,0
CDnet2014,blizzard,5083,0.0,0
CDnet2014,blizzard,5084,0.0,0
CDnet2014,blizzard,5085,0.0,0
CDnet2014,blizzard,5086,0.0,0
CDnet2014,blizzard,5087,0.0,0
CDnet2014,blizzard,5088,0.0,0
CDnet2014,blizzard,5089,0.0,0
CDnet2014,blizzard,5090,0.0,0
CDnet2014,blizzard,5091,0.0,0
CDnet2014,blizzard,5092,0.0,0
CDnet2014,blizzard,5093,0.0,0
CDnet2014,blizzard,5094,0.012947403,0
CDnet2014,blizzard,5095,0.0,0
CDnet2014,blizzard,5096,0.022651881,0
CDnet2014,blizzard,5097,0.0,0
CDnet2014,blizzard,5098,0.008039595,0
CDnet2014,blizzard,5099,0.00799228,0
CDnet2014,blizzard,5100,0.0,0
CDnet2014,blizzard,5101,0.0,0
CDnet2014,blizzard,5102,0.0,0
CDnet2014,blizzard,5103,0.0,0
CDnet2014,blizzard,5104,0.0,0
CDnet2014,blizzard,5105,0.0,0
CDnet2014,blizzard,5106,0.0,0
CDnet2014,blizzard,5107,0.0,0
CDnet2014,blizzard,5108,0.0,0
CDnet2014,blizzard,5109,0.0,0
CDnet2014,blizzard,5110,0.0,0
CDnet2014,blizzard,5111,0.0,0
CDnet2014,blizzard,5112,0.0,0
CDnet2014,blizzard,5113,0.0,0
CDnet2014,blizzard,5114,0.0,0
CDnet2014,blizzard,5115,0.03237966,0
CDnet2014,blizzard,5116,0.07931959,0
CDnet2014,blizzard,5117,0.0,0
CDnet2014,blizzard,5118,0.0,0
CDnet2014,blizzard,5119,0.019412315,0
CDnet2014,blizzard,5120,0.0,0
CDnet2014,blizzard,5121,0.0,0
CDnet2014,blizzard,5122,0.008066582,0
CDnet2014,blizzard,5123,0.0,0
CDnet2014,blizzard,5124,0.0,0
CDnet2014,blizzard,5125,0.019315016,0
CDnet2014,blizzard,5126,0.0,0
CDnet2014,blizzard,5127,0.0,0
CDnet2014,blizzard,5128,0.0,0
CDnet2014,blizzard,5129,0.0,0
CDnet2014,blizzard,5130,0.0,0
CDnet2014,blizzard,5131,0.0,0
CDnet2014,blizzard,5132,0.0,0
CDnet2014,blizzard,5133,0.0,0
CDnet2014,blizzard,5134,0.0,0
CDnet2014,blizzard,5135,0.0,0
CDnet2014,blizzard,5136,0.0,0
CDnet2014,blizzard,5137,0.0,0
CDnet2014,blizzard,5138,0.0,0
CDnet2014,blizzard,5139,0.0,0
CDnet2014,blizzard,5140,0.0,0
CDnet2014,blizzard,5141,0.0,0
CDnet2014,blizzard,5142,0.0,0
CDnet2014,blizzard,5143,0.0,0
CDnet2014,blizzard,5144,0.0,0
CDnet2014,blizzard,5145,0.0,0
CDnet2014,blizzard,5146,0.0,0
CDnet2014,blizzard,5147,0.0,0
CDnet2014,blizzard,5148,0.0,0
CDnet2014,blizzard,5149,0.0,0
CDnet2014,blizzard,5150,0.0,0
CDnet2014,blizzard,5151,0.011274073,0
CDnet2014,blizzard,5152,0.19359419,0
CDnet2014,blizzard,5153,0.47571963,0
CDnet2014,blizzard,5154,0.5409698,0
CDnet2014,blizzard,5155,0.5670397,0
CDnet2014,blizzard,5156,0.56313556,0
CDnet2014,blizzard,5157,0.55975103,0
CDnet2014,blizzard,5158,0.55714405,0
CDnet2014,blizzard,5159,0.55476785,0
CDnet2014,blizzard,5160,0.5528962,1
CDnet2014,blizzard,5161,0.7512018,1
CDnet2014,blizzard,5162,0.74963844,1
CDnet2014,blizzard,5163,0.74948406,1
CDnet2014,blizzard,5164,0.749582,1
CDnet2014,blizzard,5165,0.749488,1
CDnet2014,blizzard,5166,0.7495969,1
CDnet2014,blizzard,5167,0.7495716,1
CDnet2014,blizzard,5168,0.7499169,1
CDnet2014,blizzard,5169,0.7499284,1
CDnet2014,blizzard,5170,0.7490641,1
CDnet2014,blizzard,5171,0.7496031,1
CDnet2014,blizzard,5172,0.74998283,1
CDnet2014,blizzard,5173,0.7496921,1
CDnet2014,blizzard,5174,0.74976295,1
CDnet2014,blizzard,5175,0.7496341,1
CDnet2014,blizzard,5176,0.7495067,1
CDnet2014,blizzard,5177,0.7492475,1
CDnet2014,blizzard,5178,0.7496345,1
CDnet2014,blizzard,5179,0.747228,1
CDnet2014,blizzard,5180,0.74916136,1
CDnet2014,blizzard,5181,0.74866956,1
CDnet2014,blizzard,5182,0.74981415,1
CDnet2014,blizzard,5183,0.74945813,1
CDnet2014,blizzard,5184,0.7497498,1
CDnet2014,blizzard,5185,0.7494161,1
CDnet2014,blizzard,5186,0.7501396,1
CDnet2014,blizzard,5187,0.7503853,1
CDnet2014,blizzard,5188,0.75105995,1
CDnet2014,blizzard,5189,0.7512957,1
CDnet2014,blizzard,5190,0.7517328,1
CDnet2014,blizzard,5191,0.75185424,1
CDnet2014,blizzard,5192,0.75233346,1
CDnet2014,blizzard,5193,0.7525529,1
CDnet2014,blizzard,5194,0.7531091,1
CDnet2014,blizzard,5195,0.7533654,1
CDnet2014,blizzard,5196,0.75360525,1
CDnet2014,blizzard,5197,0.7540598,1
CDnet2014,blizzard,5198,0.7545591,1
CDnet2014,blizzard,5199,0.75496596,1
CDnet2014,blizzard,5200,0.7543869,1
CDnet2014,blizzard,5201,0.7549946,1
CDnet2014,blizzard,5202,0.7556381,1
CDnet2014,blizzard,5203,0.7557739,1
CDnet2014,blizzard,5204,0.7564173,1
CDnet2014,blizzard,5205,0.7563656,1
CDnet2014,blizzard,5206,0.7574706,1
CDnet2014,blizzard,5207,0.75738585,1
CDnet2014,blizzard,5208,0.7581902,1
CDnet2014,blizzard,5209,0.7582347,1
CDnet2014,blizzard,5210,0.75889474,1
CDnet2014,blizzard,5211,0.7591246,1
CDnet2014,blizzard,5212,0.75947833,1
CDnet2014,blizzard,5213,0.7596715,1
CDnet2014,blizzard,5214,0.7597816,1
CDnet2014,blizzard,5215,0.7598884,1
CDnet2014,blizzard,5216,0.7599942,1
CDnet2014,blizzard,5217,0.7590511,1
CDnet2014,blizzard,5218,0.76037383,1
CDnet2014,blizzard,5219,0.75943196,1
CDnet2014,blizzard,5220,0.76046383,1
CDnet2014,blizzard,5221,0.7598079,1
CDnet2014,blizzard,5222,0.7603441,1
CDnet2014,blizzard,5223,0.76031107,1
CDnet2014,blizzard,5224,0.7609629,1
CDnet2014,blizzard,5225,0.76156574,1
CDnet2014,blizzard,5226,0.7620586,1
CDnet2014,blizzard,5227,0.76252663,1
CDnet2014,blizzard,5228,0.77802783,1
CDnet2014,blizzard,5229,0.77180964,1
CDnet2014,blizzard,5230,0.768556,1
CDnet2014,blizzard,5231,0.76613104,1
CDnet2014,blizzard,5232,0.76446307,1
CDnet2014,blizzard,5233,0.762769,1
CDnet2014,blizzard,5234,0.7612633,1
CDnet2014,blizzard,5235,0.76046646,1
CDnet2014,blizzard,5236,0.75951177,1
CDnet2014,blizzard,5237,0.75899816,1
CDnet2014,blizzard,5238,0.7588872,1
CDnet2014,blizzard,5239,0.7587647,1
CDnet2014,blizzard,5240,0.7586147,1
CDnet2014,blizzard,5241,0.7589442,1
CDnet2014,blizzard,5242,0.75951403,1
CDnet2014,blizzard,5243,0.7599777,1
CDnet2014,blizzard,5244,0.7603069,1
CDnet2014,blizzard,5245,0.76091224,1
CDnet2014,blizzard,5246,0.7614072,1
CDnet2014,blizzard,5247,0.7625714,1
CDnet2014,blizzard,5248,0.7631891,1
CDnet2014,blizzard,5249,0.76415855,1
CDnet2014,blizzard,5250,0.7642064,1
CDnet2014,blizzard,5251,0.7648008,1
CDnet2014,blizzard,5252,0.76710147,1
CDnet2014,blizzard,5253,0.76657116,1
CDnet2014,blizzard,5254,0.7685219,1
CDnet2014,blizzard,5255,0.7703007,1
CDnet2014,blizzard,5256,0.7713472,1
CDnet2014,blizzard,5257,0.7726444,1
CDnet2014,blizzard,5258,0.77237505,1
CDnet2014,blizzard,5259,0.7780919,1
CDnet2014,blizzard,5260,0.757081,1
CDnet2014,blizzard,5261,0.757203,1
CDnet2014,blizzard,5262,0.75782454,1
CDnet2014,blizzard,5263,0.7583069,1
CDnet2014,blizzard,5264,0.7588048,1
CDnet2014,blizzard,5265,0.75877666,1
CDnet2014,blizzard,5266,0.7599511,1
CDnet2014,blizzard,5267,0.7601684,1
CDnet2014,blizzard,5268,0.7604122,1
CDnet2014,blizzard,5269,0.760537,0
CDnet2014,blizzard,5270,0.7608129,1
CDnet2014,blizzard,5271,0.761632,1
CDnet2014,blizzard,5272,0.76212233,1
CDnet2014,blizzard,5273,0.7624703,1
CDnet2014,blizzard,5274,0.76203984,1
CDnet2014,blizzard,5275,0.76293087,1
CDnet2014,blizzard,5276,0.7628213,1
CDnet2014,blizzard,5277,0.7636549,1
CDnet2014,blizzard,5278,0.7639627,1
CDnet2014,blizzard,5279,0.7649874,1
CDnet2014,blizzard,5280,0.76550764,1
CDnet2014,blizzard,5281,0.76549715,1
CDnet2014,blizzard,5282,0.76609325,1
CDnet2014,blizzard,5283,0.76636475,1
CDnet2014,blizzard,5284,0.7671666,1
CDnet2014,blizzard,5285,0.77647114,1
CDnet2014,blizzard,5286,0.7764823,1
CDnet2014,blizzard,5287,0.77769905,1
CDnet2014,blizzard,5288,0.7688865,1
CDnet2014,blizzard,5289,0.7754276,1
CDnet2014,blizzard,5290,0.7665471,1
CDnet2014,blizzard,5291,0.7689402,1
CDnet2014,blizzard,5292,0.77021873,1
CDnet2014,blizzard,5293,0.7585466,1
CDnet2014,blizzard,5294,0.74207026,1
CDnet2014,blizzard,5295,0.7538302,1
CDnet2014,blizzard,5296,0.7518252,1
CDnet2014,blizzard,5297,0.7354878,1
CDnet2014,blizzard,5298,0.7354488,1
CDnet2014,blizzard,5299,0.7434187,1
CDnet2014,blizzard,5300,0.73587275,1
CDnet2014,blizzard,5301,0.73791784,1
CDnet2014,blizzard,5302,0.7349541,1
CDnet2014,blizzard,5303,0.7302917,1
CDnet2014,blizzard,5304,0.7279344,1
CDnet2014,blizzard,5305,0.72065425,1
CDnet2014,blizzard,5306,0.7154981,1
CDnet2014,blizzard,5307,0.69770384,1
CDnet2014,blizzard,5308,0.7086968,1
CDnet2014,blizzard,5309,0.7020452,1
CDnet2014,blizzard,5310,0.7004194,1
CDnet2014,blizzard,5311,0.7135715,1
CDnet2014,blizzard,5312,0.69018745,1
CDnet2014,blizzard,5313,0.68234414,1
CDnet2014,blizzard,5314,0.6868424,1
CDnet2014,blizzard,5315,0.67354065,1
CDnet2014,blizzard,5316,0.6134177,1
CDnet2014,blizzard,5317,0.5805359,1
CDnet2014,blizzard,5318,0.5656935,1
