dataset,video,event_id,onset,duration
LASIESTA,O_SM_09,0,13,10
LASIESTA,O_SM_09,1,24,10
LASIESTA,O_SM_09,2,35,10
LASIESTA,O_SM_09,3,46,10
LASIESTA,O_SM_09,4,57,10
LASIESTA,O_SM_09,5,68,10
LASIESTA,O_SM_09,6,79,10
LASIESTA,O_SM_09,7,90,10
LASIESTA,O_SM_09,8,101,10
LASIESTA,O_SM_09,9,113,10
LASIESTA,O_SM_09,10,124,10
LASIESTA,O_SM_09,11,135,10
LASIESTA,O_SM_09,12,146,10
LASIESTA,O_SM_09,13,157,10
LASIESTA,O_SM_09,14,168,10
LASIESTA,O_SM_09,15,179,10
LASIESTA,O_SM_09,16,190,10
LASIESTA,O_SM_09,17,201,10
LASIESTA,O_SM_09,18,212,10
LASIESTA,O_SM_09,19,224,10
LASIESTA,O_SM_09,20,235,10
LASIESTA,O_SM_09,21,246,10
LASIESTA,O_SM_09,22,257,10
LASIESTA,O_SM_09,23,268,10
LASIESTA,O_SM_09,24,279,10
LASIESTA,O_SM_09,25,290,2
LASIESTA,O_SM_09,26,293,7
LASIESTA,O_SM_09,27,301,10
LASIESTA,O_SM_09,28,312,3
LASIESTA,O_SM_10,0,13,10
LASIESTA,O_SM_10,1,24,10
LASIESTA,O_SM_10,2,35,10
LASIESTA,O_SM_10,3,46,10
LASIESTA,O_SM_10,4,57,10
LASIESTA,O_SM_10,5,68,10
LASIESTA,O_SM_10,6,79,10
LASIESTA,O_SM_10,7,90,10
LASIESTA,O_SM_10,8,101,10
LASIESTA,O_SM_10,9,113,10
LASIESTA,O_SM_10,10,124,10
LASIESTA,O_SM_10,11,135,10
LASIESTA,O_SM_10,12,146,10
LASIESTA,O_SM_10,13,157,10
LASIESTA,O_SM_10,14,168,10
LASIESTA,O_SM_10,15,179,10
LASIESTA,O_SM_10,16,190,10
LASIESTA,O_SM_10,17,201,10
LASIESTA,O_SM_10,18,212,10
LASIESTA,O_SM_10,19,224,10
LASIESTA,O_SM_10,20,235,10
LASIESTA,O_SM_10,21,246,10
LASIESTA,O_SM_10,22,257,10
LASIESTA,O_SM_10,23,268,10
LASIESTA,O_SM_10,24,279,10
LASIESTA,O_SM_10,25,290,10
LASIESTA,O_SM_10,26,301,10
LASIESTA,O_SM_10,27,312,4
LASIESTA,O_SM_11,0,11,1
LASIESTA,O_SM_11,1,14,9
LASIESTA,O_SM_11,2,24,10
LASIESTA,O_SM_11,3,35,10
LASIESTA,O_SM_11,4,46,10
LASIESTA,O_SM_11,5,57,10
LASIESTA,O_SM_11,6,68,10
LASIESTA,O_SM_11,7,79,10
LASIESTA,O_SM_11,8,90,10
LASIESTA,O_SM_11,9,101,10
LASIESTA,O_SM_11,10,113,10
LASIESTA,O_SM_11,11,124,10
LASIESTA,O_SM_11,12,135,10
LASIESTA,O_SM_11,13,146,10
LASIESTA,O_SM_11,14,157,10
LASIESTA,O_SM_11,15,168,10
LASIESTA,O_SM_11,16,179,10
LASIESTA,O_SM_11,17,190,10
LASIESTA,O_SM_11,18,201,10
LASIESTA,O_SM_11,19,212,10
LASIESTA,O_SM_11,20,224,10
LASIESTA,O_SM_11,21,235,10
LASIESTA,O_SM_11,22,246,10
LASIESTA,O_SM_11,23,257,10
LASIESTA,O_SM_11,24,268,10
LASIESTA,O_SM_11,25,279,10
LASIESTA,O_SM_11,26,290,1
LASIESTA,O_SM_11,27,292,8
LASIESTA,O_SM_11,28,301,10
LASIESTA,O_SM_11,29,312,4
LASIESTA,O_SM_12,0,11,1
LASIESTA,O_SM_12,1,13,10
LASIESTA,O_SM_12,2,24,10
LASIESTA,O_SM_12,3,35,10
LASIESTA,O_SM_12,4,46,10
LASIESTA,O_SM_12,5,57,10
LASIESTA,O_SM_12,6,68,10
LASIESTA,O_SM_12,7,79,10
LASIESTA,O_SM_12,8,90,10
LASIESTA,O_SM_12,9,101,10
LASIESTA,O_SM_12,10,113,10
LASIESTA,O_SM_12,11,124,10
LASIESTA,O_SM_12,12,135,10
LASIESTA,O_SM_12,13,146,10
LASIESTA,O_SM_12,14,157,10
LASIESTA,O_SM_12,15,168,10
LASIESTA,O_SM_12,16,179,10
LASIESTA,O_SM_12,17,190,10
LASIESTA,O_SM_12,18,201,10
LASIESTA,O_SM_12,19,212,10
LASIESTA,O_SM_12,20,224,10
LASIESTA,O_SM_12,21,235,10
LASIESTA,O_SM_12,22,246,10
LASIESTA,O_SM_12,23,257,10
LASIESTA,O_SM_12,24,268,10
LASIESTA,O_SM_12,25,279,10
LASIESTA,O_SM_12,26,290,10
LASIESTA,O_SM_12,27,301,10
LASIESTA,O_SM_12,28,312,2
LASIESTA,O_SM_12,29,315,1
LASIESTA,O_SN_01,0,0,500
LASIESTA,O_SN_02,0,0,850
LASIESTA,O_SU_01,0,0,250
LASIESTA,O_SU_02,0,0,400
